ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000196656	AC004057.1	1.087197262	1.103510332	1.356506895	1.077672363	1.188443894	1.171744774	1.185561863	0.637705634	0.496743391	0.545448218	0.600255713	0.587160259	0.503599011	0.555719782	0.563711354	0.597435586	0.577779824	0.482247387	0.717032889	0.614410227	1.139230413	1.008963441	1.874488249	0.813403109	1.239310152	1.040478967	0.985291175	0.998815821	1.177075403	0.949294726	1.287726306	0.6863154	0.588144184	0.720631954	0.573920382	0.691701786	1.165335569	0.851285347	0.711651635	1.128289582	1.569960699	0.77514666	0.932409458	1.185859904	1.249075994	1.21474462	1.063192519	1.156957746	0.901838989	0.590427016	1.261307116	1.245938307	1.25998844	0.708785892
ENSG00000185250	PPIL6	0.918115616	0.874511634	0.637426838	0.936350682	1.245402807	0.940263901	1.413693486	1.683266885	1.886479418	2.119431272	2.249317955	2.194814525	1.961880529	2.092997195	1.81723217	1.932186884	2.20646424	1.625421885	1.53616667	1.41026302	1.093487696	0.92593143	0.090640171	1.635763777	1.937396104	1.133111844	0.821144162	1.064441755	0.548473742	1.091981257	2.673696007	0.884320623	0.525159621	1.234634285	1.577581675	0.14124126	1.922056225	0.917558037	0.73375575	1.554743148	2.089458144	0.845096833	2.063867424	1.002836765	0.833083861	0.851246418	0.64034542	0.31204112	0.776407266	4.198088545	2.637570114	1.496755025	1.167101229	0.072055515
ENSG00000054277	OPN3	1.587172134	1.634048805	1.414789755	1.504567932	1.939856133	1.452590283	1.315711537	0.835866216	1.73357071	1.351713346	0.708691209	0.698898076	2.338895128	2.798410728	0.819103676	1.065113036	1.142811745	0.926589089	1.037100763	0.889872281	1.611635464	4.277817793	2.932018113	1.794779163	1.448808708	1.248319933	2.108525542	0.949024137	2.271744365	1.0064143	1.798095165	0.863332947	0.678252964	1.55748229	1.752397939	2.057338474	2.505207258	1.521293968	0.779457885	2.290767385	1.774389785	0.792811724	1.667837746	1.022380685	1.855143362	1.915315245	1.839366797	2.115953558	1.594533559	2.851857385	2.238448606	1.197370822	2.123679902	1.345914213
ENSG00000271141	RP11-171I2.4	1.169311368	0.97655618	1.03608136	1.32437976	1.294356742	1.355624218	1.208050172	0.098589154	0.072393657	0.085486205	0.051466249	0.093674318	0.106061282	0.071559105	0.085099953	0.089912706	0.083206324	0.083200672	0.169179116	0.114500522	1.341394556	0.577477783	1.055727495	1.335873082	1.527960902	1.287088114	1.045371743	1.297912987	0.885106582	1.287464278	1.716431902	0.394563647	0.251136262	0.736462955	0.815175467	0.328699552	1.215266588	1.307205741	0.168385268	1.375674479	1.441194345	0.663934559	1.766651369	1.509708446	1.164376174	1.16030734	1.322195659	1.327351713	1.07107604	0.938695686	2.100181719	1.539426246	1.264031079	0.454627725
ENSG00000157456	CCNB2	1.211141498	1.035615224	0.86514439	1.820805338	1.791298404	1.997249705	1.296386665	0.312799301	0.253543414	0.36330208	0.269117734	0.317189236	0.355155369	0.292561895	0.41292594	0.36830078	0.301355274	0.266720911	0.88015025	0.430029432	1.196761241	4.082810277	5.65556385	1.831345919	1.587045158	1.315350279	2.651265391	0.921587987	3.822511934	0.924261048	1.164296129	0.517659126	0.406200404	0.953986771	1.045716083	0.618766014	1.882102975	1.698212442	0.333036805	2.264936911	1.177942219	0.519289927	0.591604669	1.748508139	2.697823502	2.75501076	2.779149131	2.762451579	1.611840284	5.584963693	1.269576719	1.431520088	2.683899078	1.620254908
ENSG00000128918	ALDH1A2	2.980365979	3.840156362	1.707403552	2.220548565	3.116779518	1.534371755	2.141139751	0.503600817	0.756843696	0.463580158	0.862376124	0.894145865	0.773575494	0.807313711	1.079800773	0.443686689	0.398613884	0.466564735	0.784969914	0.404264681	2.679712332	0.585920764	0.135477269	4.773211327	5.164786055	1.323367485	0.785049418	2.354679038	0.586886931	2.758632904	4.421643824	3.697328143	1.710742379	3.03973554	3.786437909	1.270680532	2.617948827	1.207277768	1.490685147	1.833475443	3.789901513	0.787892782	3.919522967	4.217746302	1.217707117	1.427332646	0.963205572	1.47980349	0.602881554	5.148210512	1.322871634	5.396828508	3.550027115	0.542413472
ENSG00000174279	EVX2	0.016800639	0.005964287	0.009061947	0.00957265	0.005823981	0.016203839	0.125187234	0.012514791	0.008780756	0.001575294	0.002910908	0.003021471	0.00530345	0.007021139	0.006411897	0.011780468	0.004853322	0.00137755	0.092435622	0.041567651	0.017375511	0.026449637	0.00469005	1.764794625	1.214208677	1.325642811	0.050270737	0.008387221	0.004263696	0.009953263	0.021258137	0.003138211	0.002213999	0.012711409	0.016691598	0.002560953	0.003244879	0.003415404	0.018186362	0.020227055	0.029881098	0.002327365	0.002497413	1.140093696	0.008006548	0.008042139	0.012166193	0.003554282	0.003895737	2.89659377	0.006666756	0.070142394	1.7311059	0.002216443
ENSG00000225527	RP11-383B4.4	0.84350406	0.608111132	0.767564825	1.052156166	0.997896026	1.314133567	1.539574438	0.32428778	0.520716993	0.460376362	1.754797076	1.834620314	0.769335001	0.68595738	0.37613969	0.556679276	0.578836258	0.410146054	0.573170079	0.316263556	1.042062906	0.440198335	0.65836617	1.545154335	1.389659482	1.333460352	0.934128103	1.640485222	0.556158341	1.712413659	1.488366527	1.114344889	0.659850771	0.343968693	0.490057406	1.621617665	1.075946998	0.641695903	0.198973028	1.140672848	1.988341772	0.776223757	1.619307721	1.239191871	1.127105321	0.994524097	1.005838728	0.831811674	0.854620697	1.195103864	0.932043265	1.56639327	1.116946676	0.187787123
ENSG00000267575	CTC-459F4.3	0.990005025	1.092570728	1.284480557	1.382066461	1.422258805	1.082152855	1.46213975	0.981325491	1.179711459	1.130066613	2.390074061	2.400495115	1.386912345	1.438298159	1.047373238	1.214454697	1.125395876	1.011275204	1.183968939	0.977188511	1.105695553	1.912777075	2.163234871	1.505820765	1.600051336	1.396309851	1.417318036	1.444333561	1.458725873	1.456529709	1.477783806	0.792903959	0.661687905	1.338398169	1.568106658	0.684324679	1.248928418	1.389509353	0.590045577	1.683452327	1.563453777	0.669773879	1.880860905	1.849868472	1.037564847	1.04262744	1.503156905	1.80004887	1.105706229	1.926204209	2.057061123	1.761714841	1.514558128	0.687396567
ENSG00000104611	SH2D4A	2.774374367	2.877745794	3.434506486	1.830948523	2.096577209	1.652733649	3.2356611	1.135437844	0.876343341	0.933769825	0.468085135	0.631633908	0.873565784	0.888700145	1.027054057	1.006088738	0.93842911	0.823556384	1.08687658	1.122910585	2.711488606	4.621292019	1.088575233	2.728548708	2.728416357	1.396447537	2.708257095	1.960209529	4.600388134	1.999892315	2.690951659	1.680666033	1.102316193	3.013117923	3.781578392	3.516262975	3.996556218	4.283984958	0.414722271	2.660826603	4.773052598	3.103482482	1.707898715	3.156000575	3.300724404	3.501128902	2.678641731	1.965936563	3.652400481	2.288477607	3.975572212	1.851031647	3.826241416	0.452271081
ENSG00000259732	RP11-59H7.3	0.877479142	0.668483441	0.150873442	1.874868571	1.756488622	2.29656792	1.234730386	0.454849483	0.351690041	0.548432102	0.134603427	0.194439419	0.456909888	0.380708893	0.628360636	0.471556572	0.388496206	0.403895804	1.281480669	0.628497324	0.887597457	0.90569147	0.837495457	1.72216975	1.885528468	1.397715037	1.175354539	1.003713752	0.781621269	0.99546139	1.25924813	0.388181761	0.324812023	0.897596988	1.30417766	0.264139052	1.063336851	0.799331188	0.321034711	2.729986721	1.190307146	0.487557498	0.472661542	1.427958504	1.008951261	1.118218993	0.951093498	0.746022808	0.730072355	0.703959828	0.720360806	1.591272026	1.445077645	0.068915925
ENSG00000272551	RP11-324L17.1	0.933502001	0.551065229	1.032471786	0.238173836	0.492332832	0.409353117	0.718039613	0.223403351	0.820370085	0.806150518	0.024322349	0.024841946	1.297674817	1.422396904	0.460026626	0.274077775	0.866149735	0.880567695	0.401702354	0.073695945	1.265141476	1.902527188	0.014906672	1.402213464	1.201462427	1.528670429	1.224048735	0.881074306	0.564763436	0.811913773	1.449206298	0.220707927	0.088466368	1.25658773	2.097710056	0.036160696	0.212687459	0.292115181	0.238004859	1.453901613	2.079780454	0.097099121	0.126983801	0.641739621	0.656400391	0.615478087	1.036363767	1.306555446	0.323667606	2.139657097	0.554414699	2.158439523	1.152584243	0.002969023
ENSG00000261824	LINC00662	1.475910313	1.451045102	1.309416916	1.786737822	1.788215294	1.590651289	1.609371777	1.305788795	1.469705521	1.261193889	2.16172629	2.086784686	1.597250833	1.722371128	1.290592929	1.685971094	1.355814655	1.149762413	1.543801209	1.306668472	1.581688552	2.136724574	1.423184296	1.874762659	1.868522976	1.539646068	1.183400154	1.538773281	1.32817019	1.490663659	1.776463341	1.182930405	0.804775893	1.067722791	1.294499211	0.727170218	1.483697585	1.353695343	1.074654902	2.005687332	2.136909269	0.784334733	2.09931142	2.010366399	1.290371084	1.306766155	1.129612964	1.251331161	1.086623816	3.081373775	1.859002985	2.013998657	1.751733231	0.348339825
ENSG00000118690	ARMC2	2.081102721	2.18121885	1.686167793	2.435682762	2.596207194	2.539208412	1.554159921	1.313004298	1.423174358	1.979010713	2.051328678	2.118653592	1.740121611	1.674583928	1.404076865	1.825433204	2.221099763	1.477746406	1.071608421	1.051477245	1.942655907	1.927709265	0.140639021	2.2528612	2.542085283	1.676972339	1.277994846	1.901632098	0.878091845	1.775326903	3.224392428	1.556948969	1.137817775	1.368322726	1.497874802	0.429887959	2.508134424	1.257641261	0.718444758	2.435396603	2.125740489	0.701575381	3.219254426	1.663136676	1.311786613	1.302202232	1.322842196	1.898902314	1.241771213	4.60286783	2.385617864	2.306161452	1.813024527	1.003985554
ENSG00000061337	LZTS1	2.894349002	2.514273537	1.785760465	1.681242004	2.141775251	1.517217647	2.143045017	4.134057051	4.098431126	4.240486375	1.139059006	1.548487354	4.890787235	4.700119401	3.582642815	2.411419597	4.55537752	3.960554029	1.51305024	2.081219515	2.675554304	1.033315166	0.344734251	2.039794866	2.536317754	1.727986558	1.222792309	1.864999456	3.126307582	1.87928651	2.052970384	1.53171134	1.907722715	1.96287247	2.577965989	0.569652691	3.810255645	1.651513175	1.339511404	4.191482003	1.902883277	1.029138841	2.392959438	2.715570263	2.450261475	2.457207252	1.409350063	0.95912207	1.534090432	4.258793433	2.711910872	2.926878878	2.176086512	0.179419353
ENSG00000266910	CTC-448F2.6	1.791747413	1.493765406	1.801236739	1.726648744	1.790216105	1.91177623	1.979064137	1.835382185	2.124272334	2.035156308	3.660633167	3.436137361	2.166112318	2.479150909	1.861933334	2.292505215	2.152395074	1.901297843	1.918778155	1.789087741	1.872096564	1.100669013	1.174720733	2.376023083	2.384935706	1.871579497	1.7413915	1.810032087	1.318900617	1.715084407	2.494299471	0.765237514	0.535479511	1.307818325	1.767546365	0.792368438	1.712641632	1.727933472	1.180846186	2.37839967	2.60477828	0.997387359	2.781862566	2.463437329	2.30842145	2.192770371	1.946765941	2.209949451	1.477407018	2.329467959	2.370264113	2.232104916	1.888626223	0.376986739
ENSG00000156011	PSD3	2.008027586	1.698828727	4.19411302	2.245877689	2.677836991	1.639166448	2.287314616	3.856518757	4.658329045	3.972122519	5.60661253	5.629944867	4.984285696	5.046637782	3.950384958	3.562729121	4.351323371	3.744603068	3.527475458	3.321828115	1.890178596	4.076972247	0.199210445	3.490436968	4.077191913	2.071542809	2.355426308	1.9110791	2.690242014	1.776042858	2.111113311	3.401984093	2.837949612	1.394874291	1.380906578	2.549333889	2.528832393	2.726211861	0.519961997	3.104809165	4.614623282	1.884253144	3.683881823	2.595251744	2.383476576	2.320169341	2.444390193	3.169456754	2.801333291	3.798817476	2.301694187	3.401809385	2.991912276	0.119163229
ENSG00000183137	CEP57L1	2.571929097	2.230095603	1.773226963	2.409587163	2.433097	2.410091631	2.005265123	1.17907441	1.223493169	1.13918718	1.586387874	1.630162794	1.294299132	1.417044857	1.175008376	1.309675681	1.143399496	1.017952637	1.869131743	1.305036173	2.297657325	2.96571127	2.902899048	2.512954147	2.494086155	2.103414608	1.831117862	2.211320835	1.5182504	2.139922266	2.277462412	1.53342616	1.034165812	1.439107117	1.466219134	1.409444751	2.169207853	1.734451162	1.171956273	2.876547056	2.331042669	1.024747098	2.081461569	1.817911138	1.666404145	1.69407124	1.771021384	1.790802522	1.618632965	3.352149361	2.230596216	2.538657314	2.256142872	0.394625687
ENSG00000259250	RP11-50C13.1	2.154179725	2.148046332	1.709734872	2.115674761	2.14957414	1.846936335	2.478380577	1.595345222	1.925892332	2.162787569	4.953736067	4.583578168	2.014730035	2.251072485	2.013567457	1.803698251	1.79500361	2.022866723	2.662160214	1.984221859	2.223417774	2.213882689	1.968206451	2.340942203	2.503668894	2.264300232	2.413805595	2.111990395	2.220156559	2.080172007	2.532845043	1.64752252	1.361744732	2.308522764	3.325663849	2.089341434	3.398091922	1.940001948	1.230688267	2.972151796	1.852884232	1.343685282	2.677664125	3.044959003	2.351557616	2.287351018	2.920145283	4.143151385	1.99491137	1.600862035	3.002802311	2.411623606	2.35340076	2.484942482
ENSG00000112297	AIM1	3.670370073	3.247078044	0.963861437	1.790900352	2.09766589	1.383264319	3.399837853	0.402435311	0.450767624	0.455886339	0.958646322	1.081780526	0.556234577	0.519368768	0.470328058	0.515630101	0.437801716	0.393196809	0.688109973	0.496251199	3.952757977	5.326660691	5.493312355	2.642617244	2.148892772	2.415828871	3.662151313	1.606310539	5.638647776	1.551859908	2.516686823	0.698061747	0.606230978	2.690631492	2.923865706	2.108688182	3.585629802	3.987026691	0.579598024	2.47472114	1.732671082	1.678602582	1.108806795	4.047122613	5.401896908	5.307128694	4.031556609	3.976005727	1.919462142	2.484922521	2.52014591	1.988113017	4.471792367	3.760818893
ENSG00000271730	RP11-787I22.3	2.561109767	2.321932617	1.559869062	2.352608783	2.55095292	2.360449784	2.409790461	1.355773153	1.349809909	1.82646332	2.875727266	2.943975209	1.513993119	1.418621616	1.381631586	1.80418754	2.078996104	1.557538898	1.569843389	1.211171486	2.463480158	1.21246104	0.384871379	2.757348371	2.569274202	2.420580905	2.149237558	2.435985703	1.376018196	2.296954933	3.187111732	1.499097789	1.07278457	1.215305944	1.671263652	0.750654591	2.675451597	2.005913438	2.337098084	3.262136357	3.403718765	1.395936399	2.922726247	2.167243762	2.923006188	2.505083495	3.101073977	2.747953982	2.205599143	2.702436956	2.855473508	2.987108649	2.540776946	0.679555494
ENSG00000180801	ARSJ	1.671495476	2.080321893	1.203281769	3.669528037	3.31305165	3.370557111	2.586015341	0.630299096	0.637183798	0.823175604	2.325866201	2.520954622	0.75369576	0.726855705	0.434742099	0.546170555	0.807301733	0.611235025	0.378270571	0.518858894	1.687529534	4.76154452	0.137654989	2.688330432	2.73981913	2.512378638	1.878520971	2.863499008	2.220274259	3.024574338	2.373863238	1.761453105	0.699878269	1.896540509	1.980727125	1.061220987	3.109727412	2.79420932	0.345933786	1.900522429	2.215574968	0.920311805	1.3376568	2.993971341	1.185295154	1.242998632	1.235707072	0.331297655	2.13182585	0.439114737	1.515195061	2.257453711	2.55753923	0.036285576
ENSG00000203668	CHML	2.529468657	2.190211468	1.51788544	3.189770795	3.42484004	3.358575299	2.239932487	1.44996783	2.105671614	1.360811961	1.605702598	1.608048361	2.444672097	2.709944677	1.320436437	1.516401577	1.524803263	1.122260573	1.342851841	1.306202434	2.32186358	4.539609391	3.509189821	2.840261548	2.746203762	2.539561051	2.231896794	2.160852915	2.123670621	2.215478656	2.875781865	1.455600151	1.227780276	1.491253636	1.767077433	1.161718148	2.787385869	2.119010425	1.673569441	3.398899791	3.426857302	1.26052395	2.017871315	1.878315025	2.387290057	2.412083242	2.397050735	2.165925214	1.969314231	3.371695615	2.712408462	2.773055658	2.627108607	0.601225871
ENSG00000204311	DFNB59	2.611595269	2.37411951	2.267006654	2.407772416	2.374803339	2.244742071	2.662697417	1.942478867	2.015378083	2.21745432	2.257180359	2.226948799	2.221383786	2.254745804	2.020838433	2.21888721	2.30396014	2.144294995	2.412924482	2.207491438	2.77603974	2.319892792	2.4023522	3.091797907	3.301077451	2.650520512	1.994853396	2.560333147	1.90014621	2.55925984	3.05723016	1.46399475	0.955692031	2.320232746	2.664641554	1.964643681	2.214369737	2.2390965	1.440549833	3.117391151	3.623036446	1.235863536	3.734446834	3.100175919	2.447405372	2.398645761	2.071792514	2.115508668	1.939526273	5.483484553	3.42823153	3.083870377	2.560369552	0.271799299
ENSG00000147443	DOK2	4.048316408	3.965443487	2.981036679	3.446417751	3.741073762	2.393568536	3.321806488	0.404889636	0.408976029	0.401449962	0.288943949	0.322338449	0.461668705	0.479856516	0.445975088	0.599819255	0.321289214	0.360625133	0.98067408	0.569569599	3.162520784	0.106754156	4.444677705	2.190015809	2.527280413	2.737866469	3.07693719	2.826674214	1.912823718	2.846247822	2.953176458	2.038440198	1.443609347	1.865307192	2.033174914	2.049653425	5.268739607	2.601887383	0.91184492	2.739989667	1.778391124	1.199679462	1.681454644	2.381629285	2.225888721	2.257551543	3.989699894	5.597940961	2.391974095	1.970167209	2.563663668	2.459491621	2.429758475	5.571085462
ENSG00000147408	CSGALNACT1	4.592931654	3.798160961	3.313958975	3.64345866	3.477925644	3.928042363	4.885302247	3.848199925	3.875659661	3.581425826	1.401184275	1.661806509	3.882832358	4.035668385	3.053313607	2.953762069	3.487027955	3.212952218	2.515999612	2.884281212	3.455067467	1.526205986	0.691684043	4.083024028	4.043667942	2.739748039	2.219709605	3.633715722	2.763271417	3.678697824	4.258752409	4.084425521	3.104291116	2.44815036	2.887829346	1.122752748	3.794261664	3.066991833	1.352130828	4.410098717	4.59245534	2.027593118	2.536880027	4.52592985	2.583367304	2.879221759	2.814951674	3.351324921	2.828546731	2.199635068	5.352669133	3.473560121	3.53535135	2.948955571
ENSG00000163364	LINC01116	2.905983182	2.192928923	3.319954532	1.066635518	1.587767194	1.570863821	2.088402703	0.331826337	0.95933512	0.690114804	0.055511224	0.060027514	1.368459728	1.459358237	0.557929029	0.307660141	0.729358884	0.814109081	0.935268213	0.175525986	3.304596137	4.491837166	0.077080877	2.125841536	2.373596788	2.771531492	2.566164031	1.830549431	1.074060066	1.627606212	3.007562418	0.656412078	0.265418053	3.446262052	4.543859485	0.084640338	0.599642018	1.011746322	0.651335165	2.634342514	3.963664378	0.383162195	0.329972311	1.562029816	1.835465687	1.786992808	2.471914477	3.475558354	1.009482356	3.180039945	1.565391718	4.080863771	2.103693521	0.036670363
ENSG00000155636	RBM45	2.670269646	2.364570883	2.502692537	3.024180144	3.034246728	2.91517122	2.973562042	1.804640641	1.994162998	2.030427419	3.000691232	2.886698012	2.212719206	2.283085849	1.959108202	2.203509193	2.085872327	1.783301171	2.341335892	1.934480566	2.724724057	3.325275945	3.137221285	3.195389971	3.356895118	2.850931263	2.702942865	2.730772338	2.458656708	2.73662524	3.212930269	1.791255078	1.46836358	2.113491209	2.495311109	1.796969585	2.753548331	2.760078501	1.59750516	3.303958873	3.045673032	1.86247175	3.25397278	3.082116999	2.414153228	2.478227912	2.92052376	3.161152048	2.462901479	3.328196605	3.399918663	3.291528689	2.901071285	1.054864758
ENSG00000240291	RP11-499P20.2	2.778326217	2.372790413	3.339221795	2.54087998	2.844061627	2.607404333	3.602759712	1.770312368	1.90295695	1.861186556	4.258525523	4.171505204	2.068308379	2.067655733	1.81047108	1.937555544	1.9784081	1.696453794	2.499483866	1.962683568	3.097240225	2.239085894	3.15577474	3.23520052	3.390716493	2.89223708	2.685677577	2.890234768	2.12736386	2.831004792	3.579098215	1.826275996	1.460276744	2.497621227	3.153207062	4.410777962	2.903324004	2.980114032	1.351560654	3.1902171	4.191610813	3.000218979	3.753957711	3.854095429	3.490588204	3.448152889	3.209586788	3.634643591	2.640952409	3.92665851	3.774552075	3.612832719	3.034472873	1.215862773
ENSG00000223960	AC009948.5	2.886012139	2.704110208	2.275835849	3.273212327	3.252255976	2.899292723	2.709171913	1.671983128	1.93548205	1.658894163	3.089346659	3.140415224	1.992171545	2.059296701	1.630284634	2.268757474	1.825233216	1.363639292	1.928997873	1.678870223	3.087636975	3.084540446	4.429369745	3.479876947	3.559766251	2.915098121	2.297164823	2.856969584	1.904484454	2.714927805	3.370841944	2.060370128	1.473197846	2.057433842	2.041117316	1.110611875	3.313158793	2.552615428	1.395876901	3.608935678	3.583809956	1.92751629	3.791562302	3.073679582	2.281496706	2.313601042	2.442581564	3.180556112	2.09768207	3.556409583	3.559591142	3.758642781	3.097116113	0.796594388
ENSG00000165997	ARL5B	3.695177319	4.198775603	3.034918754	3.64986479	3.565320667	3.384821581	3.302328678	2.011917547	2.2425265	2.02997078	3.525134101	3.222489583	2.128464158	2.631186816	2.055221036	2.289965524	2.038085445	1.815009937	2.628510181	2.057818288	3.652414042	3.626330267	4.352387556	3.471399164	3.553449611	3.048731583	3.092923969	3.162302975	3.588862817	3.11251043	3.631737541	2.792204982	1.901379655	2.357397497	2.63673672	3.540923118	4.196365422	3.316917025	2.088014202	3.662690791	4.084259971	2.739676036	3.885399914	3.142366337	3.623702155	3.466095478	3.396833251	2.805765543	2.971137126	3.350758104	3.598384875	3.593027262	3.74321509	1.998713415
ENSG00000164494	PDSS2	3.326535903	3.167765718	4.222854437	3.280163222	3.268426785	3.411571628	3.441808397	1.930148775	2.08614042	2.001763227	2.714586421	2.557130693	2.158953963	2.359807746	1.891107683	2.184980216	1.950037306	1.828121098	2.182177402	2.090296633	3.330634002	3.899417578	3.666961935	3.50572794	3.547730594	3.239527944	3.356886814	3.121231816	3.261323417	3.243232728	3.346069981	2.781978678	2.469063303	3.268235333	3.130535858	3.464748165	3.203748029	3.318199672	2.707919623	3.307517463	3.492979905	2.127204556	3.634991284	3.549976985	3.030851554	3.108132472	3.158691565	2.971416885	2.985621818	3.077936101	3.785530671	3.522798715	3.284814108	1.434151976
ENSG00000241058	NSUN6	3.447042198	3.401142965	3.942661113	3.275483878	3.486003411	3.083588964	3.992554586	3.16832447	3.184685082	3.25985135	4.45364367	4.389605126	3.364910872	3.413780129	3.23857089	3.503185333	3.284665728	2.954715471	3.926552809	3.363933533	3.721066698	3.414197144	4.057526072	4.185441877	4.255041444	3.268417341	3.207073467	3.224053968	3.066320013	3.207506262	4.232776032	2.96664898	2.237574512	3.102845444	3.786111175	4.636201466	3.701767089	3.470454523	2.038020153	4.390149582	4.667963723	3.04434472	4.918208338	4.262442334	3.509979712	3.420058267	3.637843471	4.014811094	3.316177471	5.233655201	4.648871661	4.09390581	3.902175118	1.57285914
ENSG00000133019	CHRM3	0.365419255	0.246522884	0.281387261	0.363462941	1.011542166	0.529818309	2.935990398	1.167221024	2.277104896	1.002000067	0.070686517	0.054007471	2.726424618	3.021082733	1.274405069	1.163209508	0.715363906	1.057951216	0.260916625	0.386557816	0.519397344	0.026496092	0.011599612	0.34156133	0.405943203	3.293096323	2.158703004	3.449013931	1.06837272	3.616209887	0.514114349	0.289006442	0.051718504	0.702495469	0.592365425	0.249153495	0.838773904	2.452127015	0.031134365	0.294823548	1.815341789	2.257157085	0.657154716	0.966454452	0.921952481	1.144845301	1.317502498	0.530731697	2.645331238	0.934442096	1.450591231	1.249035301	0.435424774	0.019378497
ENSG00000144320	KIAA1715	3.751901284	3.195847433	2.552056034	3.747672639	3.553048668	4.075106921	3.403055746	2.525439522	2.848339375	2.601759814	3.445921098	3.209440053	2.819856213	3.251185681	2.502192814	2.927018198	2.682474151	2.391923391	3.497146987	2.782736433	3.371772461	4.289432555	3.74946685	4.146378158	3.981799657	3.361452076	3.095399127	2.958663665	3.466042529	2.833915129	3.45235973	2.234086561	1.91598532	1.909829554	1.911724756	2.391681287	3.161980703	2.93186533	3.387514611	3.813137168	3.427343368	1.625662866	3.580688817	3.216242678	3.77668225	3.776059427	2.85195208	2.601163753	2.536934954	3.693500223	2.943516986	3.685249872	4.099506309	2.009667385
ENSG00000157450	RNF111	3.813702396	3.448928689	3.124866291	3.737715703	3.704264704	3.943144517	3.847238098	2.363179961	2.692857966	2.606643275	4.114478478	3.795295029	2.795239555	3.203538533	2.425532173	2.774628521	2.65884776	2.317396953	2.992940231	2.439902191	3.702856749	4.262493226	4.443711494	4.090680852	4.07774644	3.407972108	3.133882498	3.338734516	3.570342972	3.317015687	3.76043653	2.607464167	2.057422877	2.5664466	2.926635866	2.390759465	3.876051383	3.574653058	3.000194035	4.015228447	3.967272911	2.157272208	3.489855958	3.594151885	3.739176808	3.958558943	3.466206605	3.760684358	2.928693102	3.835913258	3.811582951	3.984098087	4.051670131	3.144923288
ENSG00000135587	SMPD2	3.611844752	3.667207027	3.734434911	3.632849207	3.797326887	3.231852807	4.174050691	2.390720136	2.400021186	2.676814747	3.259676338	3.39005742	2.821859924	2.669153794	2.642633071	2.571683773	2.706514744	2.388137677	2.856796998	2.265103111	4.066989275	3.926593332	4.354036221	4.728665448	4.558440146	3.408986415	4.059793437	3.457835428	5.185516522	3.392004796	4.492886627	2.745414421	2.258836057	3.783772109	4.19922099	2.685996937	4.414920745	4.61290388	1.992453346	4.481709365	4.131936181	3.718882607	4.460501008	4.735742983	5.023629061	5.009452958	4.388536642	4.612797553	4.012835126	5.627485689	4.980505958	4.296618788	4.775493571	3.619112016
ENSG00000105171	POP4	3.47263992	3.279834497	3.430272507	3.575216022	3.588362605	3.565586766	3.501510912	2.681247403	2.823320795	2.855732429	3.434576156	3.412307811	3.072655772	3.208459072	2.654340675	2.848549829	2.855601852	2.71336217	3.066763843	2.791921156	3.411169476	4.149001496	4.139838434	3.370993637	3.461671821	3.421368047	3.257413407	3.431033665	3.407919662	3.518423232	3.461577156	2.616978066	2.361530454	2.949317893	3.400538787	2.734075851	3.324284497	3.167573939	2.815322889	3.62896508	3.29127433	2.210259461	3.39162373	3.460827592	3.377187206	3.460101204	3.366078404	3.6939102	3.12303457	4.041608648	3.671123975	3.503262334	3.316255919	2.459585515
ENSG00000137845	ADAM10	3.667570218	3.682764199	2.882940218	3.486250286	3.668347133	3.56031026	3.890649749	2.611979196	2.576923359	2.857654457	4.459280269	4.196618956	2.549659303	2.859341429	2.792250583	2.769704545	2.678820339	2.720147419	3.972212624	2.991411895	3.724381655	5.183301583	4.317031854	3.908831352	4.013934237	3.452544368	3.383917576	3.297994646	3.536216351	3.279857985	3.84647232	2.678319764	2.187083155	2.818492325	3.641738942	2.405079685	4.149295402	3.185578127	2.056823001	4.727786102	3.685265692	2.255422866	3.395609542	3.870971471	3.237536992	3.195999944	3.628495511	4.01334003	2.999653835	3.051562194	4.224944519	3.952181196	3.761261156	3.266731856
