ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000201390	RNU6-1141P	10	21950564	21950670	-1	snRNA	NA	RNU6-1141P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	NA	rs55829750	8
ENSG00000136770	DNAJC1	10	22045466	22292698	-1	protein_coding	64215	DNAJC1	1.42208526512983e-08	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs55829750	8
ENSG00000252634	RN7SKP219	10	22074221	22074516	1	misc_RNA	NA	RN7SKP219	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000203471	AL359697.1	10	22183277	22183445	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs55829750	8
ENSG00000201364	RN7SKP37	10	22222072	22222367	1	misc_RNA	NA	RN7SKP37	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs55829750	8
ENSG00000232497	ADIPOR1P1	10	22451921	22454723	1	pseudogene	NA	ADIPOR1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000236777	RP11-108B14.1	10	22452021	22453235	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000223601	EBLN1	10	22497743	22498950	-1	protein_coding	340900	EBLN1	6.91019370514168e-05	-0.172630201	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000260205	RP11-108B14.5	10	22507003	22510097	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000227462	RP11-108B14.4	10	22514627	22514953	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000261671	RP11-573G6.6	10	22546715	22547477	1	lincRNA	100130992	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000233318	RP11-573G6.2	10	22555920	22556275	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs55829750	8
ENSG00000148444	COMMD3	10	22604903	22609235	1	protein_coding	23412	COMMD3	0.00742011460272826	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000269897	COMMD3-BMI1	10	22605317	22618471	1	protein_coding	100532731	COMMD3-BMI1	0.0225993476495416	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000168283	BMI1	10	22610140	22620413	1	protein_coding	648	BMI1	0.515144747396546	-0.143840631	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000272516	RP11-573G6.9	10	22621333	22621916	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000271981	RP11-573G6.8	10	22621516	22621910	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000272366	RP11-573G6.10	10	22629306	22629544	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000077327	SPAG6	10	22634399	22743153	1	protein_coding	9576	SPAG6	7.41292381390175e-06	-0.814068431	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.665e-06	rs55829750	8
ENSG00000150867	PIP4K2A	10	22823778	23003484	-1	protein_coding	5305	PIP4K2A	0.788196366835575	1.15026899	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	NA	rs55829750	8
ENSG00000206842	RNU6-413P	10	23076322	23076428	1	snRNA	NA	RNU6-413P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs55829750	8
ENSG00000165309	ARMC3	10	23216953	23326518	1	protein_coding	219681	ARMC3	4.53373054750587e-08	-0.253773206	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs55829750	8
ENSG00000223131	RNA5SP304	10	23286184	23286287	1	rRNA	NA	RNA5SP304	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs55829750	8
ENSG00000221221	AL139815.1	10	23363312	23363407	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.665e-06	rs55829750	8
ENSG00000148450	MSRB2	10	23384435	23410942	1	protein_coding	22921	MSRB2	0.00424761100040581	-0.322431289	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.665e-06	rs55829750	8
ENSG00000229932	YWHAZP3	10	23425852	23426590	1	pseudogene	NA	YWHAZP3	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs55829750	8
ENSG00000252049	SNORA40	10	23455914	23456030	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs55829750	8
ENSG00000168267	PTF1A	10	23481256	23483181	1	protein_coding	256297	PTF1A	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs55829750	8
ENSG00000264574	MIR1254-2	10	23682334	23682396	1	miRNA	100616217	MIR1254-2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	3.438e-06	rs55829750	8
ENSG00000238515	snoU13	10	23688460	23688528	-1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	3.438e-06	rs55829750	8
ENSG00000165312	OTUD1	10	23728198	23731308	1	protein_coding	220213	OTUD1	NA	-0.182613088	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:hESC	NA	rs55829750	8
ENSG00000137871	ZNF280D	15	56922379	57210769	-1	protein_coding	145783	ZNF280D	0.820128047448904	-0.120447238	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	0.02663	rs34868598	9
ENSG00000140262	TCF12	15	57210821	57591479	1	protein_coding	6938	TCF12	0.973899934245985	-0.962372862	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	0.02663	rs34868598	9
ENSG00000260689	HNRNPA3P11	15	57539158	57540091	-1	pseudogene	NA	HNRNPA3P11	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90	0.001927	rs34868598	9
ENSG00000261489	CTD-2515H24.3	15	57769682	57770527	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:hESC	0.002869	rs34868598	9
ENSG00000261265	CTD-2515H24.4	15	57819385	57821207	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	8.479e-06	rs34868598	9
ENSG00000240874	CTD-2515H24.1	15	57848149	57848577	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	8.479e-06	rs34868598	9
ENSG00000137878	GCOM1	15	57884106	58006943	1	protein_coding	100820829	GCOM1	3.95491169061382e-09	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000263155	MYZAP	15	57884139	57977562	1	protein_coding	100820829	MYZAP	2.21367341168049e-09	-0.379993748	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000255529	POLR2M	15	57884231	58074960	1	protein_coding	145781	POLR2M	0.169086388609866	-0.26216385	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000261219	RP11-344A16.2	15	58012493	58013126	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	8.479e-06	rs34868598	9
ENSG00000128918	ALDH1A2	15	58245622	58790065	-1	protein_coding	101928635	ALDH1A2	0.516630055977224	1.671453522	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:Liver:Pancreas:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000103569	AQP9	15	58430368	58478110	1	protein_coding	366	AQP9	0.446614670928057	1.792505109	0	0	75	4.19082928099593e-05	0.009	TIGER/Nom_Alonso_Pancreatic_islets:PsychENCODE_eQTLs:CMC_SVA_cis:BRAINEAC/MEDU	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.479e-06	rs34868598	9
ENSG00000259651	CTD-2330J20.1	15	58442474	58442762	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259626	RP11-925D8.2	15	58442834	58443161	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259600	RP11-925D8.3	15	58443232	58444712	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259379	RP11-925D8.5	15	58444805	58446606	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259671	RP11-925D8.6	15	58447159	58448260	1	pseudogene	NA	NA	NA	NA	0	0	4	0.000333924	0.0236355472714669	PsychENCODE_eQTLs	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000240934	RP11-925D8.1	15	58492805	58493217	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000166035	LIPC	15	58702768	58861151	1	protein_coding	3990	LIPC	0.000171127202456162	0.201437992	18	11.57	58	1.77874e-06	3.87297e-32	DICE/T_CD4_memory_TREG:GTEx/v8/Whole_Blood:GTEx/v8/Nerve_Tibial:GTEx/v7/Nerve_Tibial	+	Yes	Adult_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259293	RP11-355N15.1	15	58727089	58790934	-1	antisense	101928694	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Pancreas:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259476	RP11-50C13.2	15	58813510	58815570	1	sense_intronic	101928668	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259250	RP11-50C13.1	15	58879706	58883875	1	antisense	NA	NA	NA	NA	25	11.08	225	4.6682e-21	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v7/Muscle_Skeletal:GTEx/v7/Cells_Transformed_fibroblasts:GTEx/v6/Cells_Transformed_fibroblasts	+	Yes	Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000137845	ADAM10	15	58887403	59042177	-1	protein_coding	102	ADAM10	0.999844506827148	-1.03229948	173	15.38	413	3.8477e-56	0	EyeGEx:eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/T_CD4_TH2:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v7/Adipose_Subcutaneous:GTEx/v7/Adipose_Visceral_Omentum:GTEx/v7/Adrenal_Gland:GTEx/v7/Artery_Aorta:GTEx/v7/Artery_Tibial:GTEx/v7/Breast_Mammary_Tissue:GTEx/v7/Colon_Sigmoid:GTEx/v7/Colon_Transverse:GTEx/v7/Esophagus_Gastroesophageal_Junction:GTEx/v7/Esophagus_Mucosa:GTEx/v7/Esophagus_Muscularis:GTEx/v7/Heart_Atrial_Appendage:GTEx/v7/Lung:GTEx/v7/Muscle_Skeletal:GTEx/v7/Pancreas:GTEx/v7/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v7/Skin_Sun_Exposed_Lower_leg:GTEx/v7/Spleen:GTEx/v7/Stomach:GTEx/v7/Testis:GTEx/v7/Thyroid:GTEx/v6/Adipose_Subcutaneous:GTEx/v6/Esophagus_Mucosa:GTEx/v6/Esophagus_Muscularis:GTEx/v6/Lung:GTEx/v6/Skin_Sun_Exposed_Lower_leg:GTEx/v6/Stomach:GTEx/v6/Thyroid	-	Yes	Adult_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000239100	snoU13	15	58892331	58892434	-1	snoRNA	NA	NA	NA	NA	20	11.39	6	2.88990403162e-06	0.040512655	DICE/T_CD4_TH17:DICE/T_CD4_TH1_17:GTEx/v6/Cells_EBV-transformed_lymphocytes	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000270986	RP11-123C21.2	15	58964495	58965132	1	pseudogene	NA	NA	NA	NA	15	10.25	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0004132	rs34868598	9
ENSG00000182625	RP11-123C21.1	15	58978610	58978816	1	pseudogene	NA	NA	NA	NA	25	9.325	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0004132	rs34868598	9
ENSG00000199730	RN7SKP95	15	58996051	58996353	-1	misc_RNA	NA	RN7SKP95	NA	NA	31	7.032	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0.0004132	rs34868598	9
ENSG00000259173	RP11-30K9.7	15	59047824	59048446	-1	pseudogene	NA	NA	NA	NA	7	8.164	0	NA	NA	NA	NA	Yes	Adult_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000200318	U3	15	59052666	59052880	-1	snoRNA	NA	NA	NA	NA	10	8.164	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000245975	RP11-30K9.6	15	59060271	59063173	-1	lincRNA	101928725	NA	NA	NA	24	13.55	318	2.23201e-17	1.37982e-27	TIGER/Nom_Alonso_Pancreatic_islets:EyeGEx:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Coronary:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Thyroid:GTEx/v7/Adipose_Visceral_Omentum:GTEx/v7/Brain_Anterior_cingulate_cortex_BA24:GTEx/v7/Lung:GTEx/v7/Muscle_Skeletal:GTEx/v7/Nerve_Tibial:GTEx/v7/Pituitary:GTEx/v7/Thyroid:GTEx/v6/Artery_Coronary	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000128923	FAM63B	15	59063391	59154099	1	protein_coding	54629	FAM63B	0.189061306036796	-0.793708674	99	16.08	525	4.8757e-92	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:DICE/B_cell_naive:DICE/Monocyte_classical:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v7/Whole_Blood:GTEx/v7/Artery_Aorta:GTEx/v7/Artery_Coronary:GTEx/v7/Artery_Tibial:GTEx/v7/Heart_Atrial_Appendage:GTEx/v7/Heart_Left_Ventricle:GTEx/v7/Nerve_Tibial:GTEx/v6/Artery_Aorta:GTEx/v6/Artery_Coronary:GTEx/v6/Artery_Tibial:GTEx/v6/Nerve_Tibial	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259402	RP11-30K9.4	15	59107471	59109927	1	sense_intronic	NA	NA	NA	NA	9	9.153	17	1.02927e-07	0.000514635	eQTLcatalogue/BLUEPRINT_ge_neutrophil:PsychENCODE_eQTLs	NA	No	NA	NA	rs34868598	9
ENSG00000259353	RP11-30K9.5	15	59149030	59157262	-1	antisense	NA	NA	NA	NA	34	16.08	282	4.14228e-29	0	eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/TwinsUK_ge_fat:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v7/Adipose_Subcutaneous:GTEx/v7/Adipose_Visceral_Omentum:GTEx/v7/Colon_Sigmoid:GTEx/v7/Esophagus_Gastroesophageal_Junction:GTEx/v7/Cells_Transformed_fibroblasts	+	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259738	ZNF444P1	15	59157205	59157502	1	pseudogene	NA	ZNF444P1	NA	NA	23	16.08	0	NA	NA	NA	NA	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000157450	RNF111	15	59157374	59389618	1	protein_coding	54778	RNF111	0.999889183334039	-0.971846077	354	21.3	172	7.1154e-13	0	TIGER/Nom_Alonso_Pancreatic_islets:eQTLGen_cis_eQTLs:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v7/Adipose_Subcutaneous	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000242747	RP11-30K9.1	15	59161858	59162333	1	pseudogene	NA	NA	NA	NA	24	16.08	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000137776	SLTM	15	59171244	59225852	-1	protein_coding	79811	SLTM	0.999996386807791	-0.544071753	69	21.3	132	3.65137e-09	1.23235e-05	eQTLcatalogue/BrainSeq_ge_brain:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v7/Brain_Putamen_basal_ganglia:GTEx/v7/Testis	+	Yes	Promoter_anchored_loops:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000225798	AC025918.2	15	59182166	59186281	1	antisense	NA	NA	NA	NA	21	11.49	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000259393	RP11-313H3.1	15	59259245	59260007	-1	pseudogene	NA	NA	NA	NA	21	9.468	4	1.66e-05	0.00133870967741936	TIGER/Nom_Alonso_Pancreatic_islets	NA	Yes	Fetal_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000241640	RP11-59H7.1	15	59341598	59342584	-1	pseudogene	NA	NA	NA	NA	40	14.99	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
ENSG00000157456	CCNB2	15	59397277	59417244	1	protein_coding	9133	CCNB2	1.58542348538884e-06	-0.394770432	51	11.44	225	2.2604e-20	1.42138e-15	GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid:GTEx/v7/Artery_Tibial	-	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:Pancreas:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	8.479e-06	rs34868598	9
