Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	CGE_interneuron	14417	0.0093053	0.019358	0.011679	0.21281	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Deep_layer_near_projecting	14417	0.0033129	0.0076934	0.0089233	0.35522	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Oligodendrocyte_precursor	14417	0.0028501	0.0047727	0.0089585	0.37519	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Choroid_plexus	14417	-0.00032679	-0.0010655	0.0029389	0.54427	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	MGE_interneuron	14417	-0.0019293	-0.0040222	0.011544	0.56637	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Splatter	14417	-0.0017	-0.0036131	0.0091865	0.57341	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14417	-0.0027593	-0.0057264	0.010659	0.60213	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Oligodendrocyte	14417	-0.005187	-0.0077441	0.0078512	0.74558	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Committed_oligodendrocyte_precursor	14417	-0.0041947	-0.0075917	0.0060962	0.75429	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Fibroblast	14417	-0.0040216	-0.0072126	0.0054169	0.77107	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14417	-0.0079746	-0.018325	0.010058	0.78606	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Upper_layer_intratelencephalic	14417	-0.012702	-0.029407	0.0099128	0.89995	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Deep_layer_intratelencephalic	14417	-0.015895	-0.0373	0.010019	0.94368	1	1
22_Siletti_CerebralCortex.SPL.A5-A7_Human_2022_level2	Miscellaneous	14417	-0.015437	-0.033998	0.0094537	0.94874	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	central_nervous_system_macrophage	14424	0.011624	0.014807	0.0091772	0.10266	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	endothelial_cell	14424	0.0064412	0.0101	0.0076428	0.19968	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	fibroblast	14424	0.0074315	0.0108	0.0093264	0.21278	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	astrocyte	14424	0.0016622	0.002486	0.0087526	0.42469	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	pericyte	14424	0.0003913	0.00058772	0.0073693	0.47883	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	oligodendrocyte_precursor_cell	14424	-0.00086727	-0.0014919	0.0083333	0.54144	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	leukocyte	14424	-0.0032195	-0.0037765	0.0082054	0.6526	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	vascular_associated_smooth_muscle_cell	14424	-0.0033703	-0.006532	0.005257	0.73927	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	neuron	14424	-0.0048781	-0.010878	0.0062883	0.78104	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level1	oligodendrocyte	14424	-0.0067464	-0.010369	0.0081262	0.79678	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Microglia	14424	0.011374	0.014489	0.0079354	0.075902	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	CGE_interneuron	14424	0.012503	0.026284	0.011931	0.14734	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Fibroblast	14424	0.0075368	0.010953	0.0073367	0.15216	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Vascular	14424	0.0062985	0.0086848	0.00756	0.20239	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Deep_layer_near_projecting	14424	0.0067749	0.016084	0.0094097	0.23577	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Splatter	14424	0.0066466	0.014654	0.0096597	0.24571	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Astrocyte	14424	0.0043398	0.0064906	0.0077678	0.28819	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Committed_oligodendrocyte_precursor	14424	0.0021761	0.0045483	0.0043793	0.30963	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Amygdala_excitatory	14424	0.0013634	0.0043299	0.0034654	0.347	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Oligodendrocyte_precursor	14424	0.0028603	0.0049206	0.0082715	0.36475	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	MGE_interneuron	14424	0.0003595	0.00077379	0.011901	0.48795	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Medium_spiny_neuron	14424	-0.0004158	-0.0013134	0.0035128	0.54711	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Oligodendrocyte	14424	-0.0028664	-0.0044075	0.0073462	0.6518	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14424	-0.0044079	-0.0096209	0.010755	0.65904	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14424	-0.0051974	-0.012368	0.01069	0.68658	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Hippocampal_dentate_gyrus	14424	-0.001858	-0.005896	0.0035272	0.70082	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Miscellaneous	14424	-0.012347	-0.026471	0.010155	0.88798	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Upper_layer_intratelencephalic	14424	-0.013702	-0.031922	0.011036	0.89279	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Deep_layer_intratelencephalic	14424	-0.015424	-0.036651	0.011163	0.91645	1	1
27_Siletti_CerebralCortex.TTG.A1C_Human_2022_level2	Eccentric_medium_spiny_neuron	14424	-0.010702	-0.026611	0.0051389	0.98135	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	central_nervous_system_macrophage	14522	0.0097888	0.012443	0.0090772	0.14044	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	fibroblast	14522	0.0063793	0.0088961	0.0097349	0.25614	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	astrocyte	14522	0.0045668	0.0083263	0.007651	0.2753	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	oligodendrocyte_precursor_cell	14522	0.0045069	0.0080572	0.0082496	0.29243	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	pericyte	14522	0.0015518	0.0023087	0.0064587	0.40506	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	leukocyte	14522	-0.0014274	-0.0016775	0.0082656	0.56855	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	endothelial_cell	14522	-0.0023538	-0.0045114	0.0053668	0.66951	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	vascular_associated_smooth_muscle_cell	14522	-0.0016598	-0.0036746	0.0037247	0.67206	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	neuron	14522	-0.0034677	-0.0079482	0.0060966	0.71525	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level1	oligodendrocyte	14522	-0.0053922	-0.0082663	0.0082013	0.74456	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Upper_rhombic_lip	14522	0.0047162	0.011495	0.0034679	0.086931	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Microglia	14522	0.0085105	0.010818	0.0079775	0.14304	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	CGE_interneuron	14522	0.0099195	0.021578	0.012307	0.21013	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Oligodendrocyte_precursor	14522	0.006139	0.010975	0.0084619	0.23408	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Astrocyte	14522	0.0047463	0.0086536	0.0068968	0.24568	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Fibroblast	14522	0.0055656	0.0077614	0.0080895	0.24573	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Deep_layer_near_projecting	14522	0.0035715	0.0087145	0.0092616	0.34989	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Vascular	14522	-0.00054451	-0.00073305	0.0071166	0.53049	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	MGE_interneuron	14522	-0.0018303	-0.0040671	0.012086	0.56018	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14522	-0.0020296	-0.0046538	0.010467	0.57687	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Committed_oligodendrocyte_precursor	14522	-0.0018836	-0.0030361	0.0086714	0.58598	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14522	-0.0031838	-0.0076765	0.010458	0.6196	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Oligodendrocyte	14522	-0.0034666	-0.0053311	0.0074427	0.67931	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Splatter	14522	-0.0062248	-0.01388	0.011375	0.70789	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Medium_spiny_neuron	14522	-0.0019999	-0.0063904	0.0034946	0.71643	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Miscellaneous	14522	-0.0094331	-0.021655	0.010221	0.82197	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Upper_layer_intratelencephalic	14522	-0.015089	-0.03675	0.010502	0.92459	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Deep_layer_intratelencephalic	14522	-0.016634	-0.040283	0.011327	0.929	1	1
19_Siletti_CerebralCortex.TP.A38_Human_2022_level2	Amygdala_excitatory	14522	-0.013291	-0.033545	0.0074394	0.96298	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	endothelial_cell	14330	0.0095005	0.015153	0.0073616	0.098444	0.98444	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	central_nervous_system_macrophage	14330	0.0062949	0.0082751	0.0087868	0.23688	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	vascular_associated_smooth_muscle_cell	14330	0.002866	0.0051686	0.0055923	0.30416	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	astrocyte	14330	0.0038319	0.00566	0.0088511	0.33253	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	pericyte	14330	0.0026136	0.0038454	0.008237	0.37551	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	fibroblast	14330	-0.0002137	-0.00034873	0.0073201	0.51164	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	oligodendrocyte_precursor_cell	14330	-0.00083779	-0.0015473	0.0079612	0.5419	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	neuron	14330	-0.0024788	-0.0051726	0.006637	0.6456	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	oligodendrocyte	14330	-0.010183	-0.016654	0.0077237	0.9063	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level1	leukocyte	14330	-0.012735	-0.016738	0.0079088	0.94632	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	CGE_interneuron	14330	0.020191	0.037659	0.013334	0.064991	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Vascular	14330	0.0093695	0.012567	0.0083143	0.1299	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Microglia	14330	0.006832	0.0089811	0.007803	0.19064	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Astrocyte	14330	0.0053638	0.0079226	0.0082054	0.25666	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Fibroblast	14330	0.0014674	0.0023946	0.0063153	0.40813	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Oligodendrocyte_precursor	14330	0.0013101	0.0024195	0.0085987	0.43945	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Deep_layer_near_projecting	14330	0.00094541	0.0019642	0.01012	0.46279	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Committed_oligodendrocyte_precursor	14330	-0.0017757	-0.003043	0.0078998	0.58892	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14330	-0.0035882	-0.007086	0.011598	0.62148	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	MGE_interneuron	14330	-0.0055333	-0.011429	0.011949	0.67834	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Upper_layer_intratelencephalic	14330	-0.006167	-0.013303	0.01114	0.71007	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Splatter	14330	-0.0056237	-0.010374	0.0099031	0.71493	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14330	-0.0059497	-0.01354	0.010009	0.72389	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Deep_layer_intratelencephalic	14330	-0.0090029	-0.01934	0.010929	0.79496	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Oligodendrocyte	14330	-0.0072929	-0.011951	0.0072359	0.84323	1	1
26_Siletti_CerebralCortex.LiG.V1C_Human_2022_level2	Miscellaneous	14330	-0.02669	-0.041087	0.015408	0.95837	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	endothelial_cell	14352	0.012849	0.019707	0.0082069	0.058725	0.58725	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	vascular_associated_smooth_muscle_cell	14352	0.0065967	0.012606	0.0052252	0.1034	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	astrocyte	14352	0.0052685	0.0084366	0.0084194	0.26574	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	central_nervous_system_macrophage	14352	0.0054136	0.0072524	0.0088183	0.26964	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	pericyte	14352	-0.0010236	-0.0015538	0.0079337	0.55133	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	oligodendrocyte_precursor_cell	14352	-0.0031452	-0.0057757	0.0081963	0.64941	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	fibroblast	14352	-0.0055798	-0.0079486	0.0099761	0.71202	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	neuron	14352	-0.0039172	-0.0083426	0.0066346	0.72254	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	oligodendrocyte	14352	-0.010081	-0.016414	0.0078499	0.90046	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level1	leukocyte	14352	-0.010224	-0.01341	0.0073132	0.91894	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Vascular	14352	0.01289	0.017788	0.0081527	0.056945	0.968065	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	CGE_interneuron	14352	0.018617	0.037409	0.012478	0.067857	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Astrocyte	14352	0.0075443	0.012081	0.0076257	0.16126	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Microglia	14352	0.0069097	0.0092567	0.007685	0.1843	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Splatter	14352	0.0054222	0.011847	0.0086658	0.26576	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Deep_layer_near_projecting	14352	0.0034021	0.0075257	0.0093621	0.35816	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	MGE_interneuron	14352	0.0018374	0.0038391	0.012211	0.4402	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14352	0.0014511	0.0030403	0.011228	0.44858	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Oligodendrocyte_precursor	14352	0.00086734	0.0015928	0.0084782	0.45926	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Fibroblast	14352	-2.5154e-05	-3.5833e-05	0.0080019	0.50125	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Cerebellar_inhibitory	14352	-0.0012404	-0.003522	0.003271	0.64773	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Miscellaneous	14352	-0.0049605	-0.0089755	0.012712	0.65181	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14352	-0.0044041	-0.0098795	0.010343	0.66488	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Upper_layer_intratelencephalic	14352	-0.0080256	-0.017761	0.010698	0.77342	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Oligodendrocyte	14352	-0.0056982	-0.0092865	0.0072424	0.78429	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Deep_layer_intratelencephalic	14352	-0.01079	-0.024399	0.010546	0.84687	1	1
29_Siletti_CerebralCortex.V2_Human_2022_level2	Committed_oligodendrocyte_precursor	14352	-0.015073	-0.026853	0.0069565	0.98487	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	endothelial_cell	14382	0.0084084	0.012543	0.0076068	0.13451	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	central_nervous_system_macrophage	14382	0.0098026	0.012099	0.0091122	0.14103	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	astrocyte	14382	0.0063868	0.010295	0.0081622	0.21697	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	oligodendrocyte_precursor_cell	14382	0.00054148	0.00095245	0.0080952	0.47334	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	fibroblast	14382	-0.0017331	-0.0024668	0.0083468	0.58224	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	vascular_associated_smooth_muscle_cell	14382	-0.0010233	-0.0024533	0.0036462	0.61051	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	leukocyte	14382	-0.0021799	-0.0026449	0.0074392	0.61525	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	neuron	14382	-0.0024427	-0.0053493	0.0062279	0.65255	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	oligodendrocyte	14382	-0.0062471	-0.0097602	0.0078914	0.78571	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level1	pericyte	14382	-0.0063271	-0.008872	0.0076532	0.79579	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	CGE_interneuron	14382	0.014907	0.030774	0.012741	0.121	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Microglia	14382	0.0087772	0.010833	0.008227	0.14302	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Astrocyte	14382	0.0062819	0.010126	0.0076137	0.20467	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Vascular	14382	0.0053831	0.0070188	0.0079765	0.24988	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Deep_layer_near_projecting	14382	0.0055121	0.013076	0.0092941	0.27657	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Oligodendrocyte_precursor	14382	0.0012937	0.0022756	0.0087781	0.44142	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Splatter	14382	-0.00057411	-0.001217	0.0093874	0.52438	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Fibroblast	14382	-0.00049695	-0.00070734	0.0072241	0.52742	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	MGE_interneuron	14382	-0.0022525	-0.004787	0.012529	0.57134	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Miscellaneous	14382	-0.004947	-0.010856	0.011883	0.6614	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14382	-0.0048399	-0.010384	0.011207	0.66708	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Committed_oligodendrocyte_precursor	14382	-0.0050149	-0.0078031	0.0081864	0.72992	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Oligodendrocyte	14382	-0.0047805	-0.007497	0.0073791	0.74145	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14382	-0.0089779	-0.020909	0.010825	0.79655	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Upper_layer_intratelencephalic	14382	-0.012645	-0.028675	0.011311	0.86819	1	1
36_Siletti_CerebralCortex.Pro_Human_2022_level2	Deep_layer_intratelencephalic	14382	-0.015423	-0.036002	0.011206	0.91563	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	pericyte	14505	0.0075131	0.01011	0.0079591	0.1726	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	central_nervous_system_macrophage	14505	0.0079925	0.010596	0.0088187	0.18239	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	vascular_associated_smooth_muscle_cell	14505	0.0030021	0.0070478	0.0036841	0.20757	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	endothelial_cell	14505	0.0045515	0.0070381	0.0072594	0.26534	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	astrocyte	14505	0.00035956	0.00060252	0.0081078	0.48231	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	fibroblast	14505	-0.000134	-0.00021334	0.0075054	0.50712	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	oligodendrocyte_precursor_cell	14505	-0.0023965	-0.0041788	0.0084045	0.61223	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	neuron	14505	-0.0065966	-0.014744	0.0061848	0.85691	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	leukocyte	14505	-0.007256	-0.010867	0.0061134	0.88235	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level1	oligodendrocyte	14505	-0.012376	-0.017453	0.008828	0.91951	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Vascular	14505	0.011349	0.014316	0.008036	0.078942	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Microglia	14505	0.010743	0.014242	0.0076919	0.081273	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	CGE_interneuron	14505	0.015695	0.032834	0.012808	0.11023	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Deep_layer_near_projecting	14505	0.0098437	0.023732	0.009424	0.14813	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Astrocyte	14505	0.0060198	0.010087	0.0073216	0.20549	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Oligodendrocyte_precursor	14505	0.0058008	0.010115	0.0086966	0.25239	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Fibroblast	14505	0.0038407	0.0061146	0.0063967	0.27412	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	MGE_interneuron	14505	0.0022173	0.0047969	0.01243	0.42921	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	LAMP5_LHX6_and_Chandelier	14505	0.0013928	0.0030629	0.011019	0.44971	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Splatter	14505	8.8044e-05	0.00018014	0.015197	0.49769	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Deep_layer_corticothalamic_and_6b	14505	-0.00040251	-0.00095357	0.011493	0.51397	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Medium_spiny_neuron	14505	-0.00073054	-0.0016542	0.0084916	0.53428	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Eccentric_medium_spiny_neuron	14505	-0.00099488	-0.0022135	0.0089902	0.54406	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Committed_oligodendrocyte_precursor	14505	-0.0010528	-0.0017439	0.0078306	0.55348	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Amygdala_excitatory	14505	-0.0057651	-0.012929	0.010788	0.70346	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Oligodendrocyte	14505	-0.0046747	-0.0066128	0.0079542	0.72163	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Miscellaneous	14505	-0.0077641	-0.019341	0.0095378	0.79218	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Deep_layer_intratelencephalic	14505	-0.0098718	-0.023679	0.011791	0.79876	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Upper_layer_intratelencephalic	14505	-0.012701	-0.030128	0.011437	0.8666	1	1
18_Siletti_CerebralCortex.SCG.A25_Human_2022_level2	Hippocampal_CA1_3	14505	-0.0078194	-0.024575	0.0038859	0.97789	1	1
21_Siletti_CerebralCortex.CgGC.A23_Human_2022_level1	vascular_associated_smooth_muscle_cell	14366	0.0054421	0.0074485	0.006046	0.18404	1	1
21_Siletti_CerebralCortex.CgGC.A23_Human_2022_level1	central_nervous_system_macrophage	14366	0.0066519	0.0092728	0.0086494	0.22094	1	1
